Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
11690392-11a6-c581-5b6f-a28e27e42f1b,1974-07-24,,999-16-8151,S99940210,X31099615X,Mr.,Ronny764,Brekke496,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,488 Waelchi Terrace Unit 71,Hopedale,Massachusetts,Worcester County,,42.079645569605894,-71.52889447345062,1235351.11,3148.08
729e0aae-9671-5f07-d813-949c45d49f2d,1951-03-17,,999-99-3842,S99938039,X74223065X,Ms.,Delcie812,Crist667,,,S,white,nonhispanic,F,Lawrence  Massachusetts  US,191 Boyle Plaza Unit 35,Lynnfield,Massachusetts,Essex County,,42.561883876329496,-71.07298789674637,1410844.72,7691.209999999999
b91b7334-2830-521c-60c7-b0aeda822fef,2016-12-05,,999-24-5314,NULL,,,Eileen854,Anderson154,,,,white,nonhispanic,F,Merrimac  Massachusetts  US,277 Wintheiser Esplanade,Framingham,Massachusetts,Middlesex County,01701,42.33310065254379,-71.3955341093666,85803.58,1728.2399999999998
303f246e-a420-4db9-dbad-6ac1dd70b7e7,1965-09-03,,999-73-6688,S99986704,X67154907X,Mr.,Marvin195,Kunde533,PhD,,M,white,nonhispanic,M,Winchester  Massachusetts  US,597 Pacocha Track,Millbury,Massachusetts,Worcester County,,42.20171524427148,-71.80295670041318,1404262.35,8626.56
4883ebdf-d4c6-4046-f702-4980ff7c8d6b,1993-09-30,,999-35-8141,S99995088,X85906015X,Mr.,Benny518,Douglas31,,,M,asian,hispanic,M,Seekonk  Massachusetts  US,636 Schaefer Gardens,Winthrop,Massachusetts,Suffolk County,02152,42.34472848025779,-71.00453247905304,87495.37,16346.169999999998
31504d66-231f-2ea3-e449-a9d0a6e79960,1953-08-15,1983-12-31,999-54-3860,S99938331,X75974895X,Mrs.,Adah626,Berge125,,Schiller186,M,white,nonhispanic,F,Marblehead  Massachusetts  US,726 Conroy Center,Raynham,Massachusetts,Bristol County,,41.93404029432313,-71.06547375475681,711184.42,3914.7799999999993
e5dc86d4-9b2b-5c10-4f3a-368a8b9a10d0,2016-11-25,,999-88-7984,NULL,,,Gary33,Medhurst46,,,,white,nonhispanic,M,Brockton  Massachusetts  US,612 Lesch Corner Suite 21,Worcester,Massachusetts,Worcester County,01603,42.25711957711333,-71.77923486165332,90343.19,1689.04
efb48acc-8956-1f98-6388-11ce66171235,1987-09-25,,999-90-4068,S99930157,X77044812X,Mrs.,Donnie175,Wiza601,,Pfeffer420,M,white,nonhispanic,F,Boston  Massachusetts  US,518 Batz Quay Apt 52,Boston,Massachusetts,Suffolk County,02127,42.3292619247558,-71.03341151143839,428632.22,6565.32
3646eafa-460d-50ee-30af-1bd8628c40ee,1937-10-26,,999-59-2013,S99927358,X62355486X,Mr.,Hank686,Mills423,,,S,white,nonhispanic,M,Chicopee  Massachusetts  US,151 Batz Terrace Suite 68,Swampscott,Massachusetts,Essex County,01907,42.43393341056442,-70.85009162398589,1544851.44,6338.259999999999
33474392-8368-cd42-77a5-dfbb7adfab2a,1993-09-22,,999-79-6602,S99954530,X16289012X,Mr.,Jackie93,Ebert178,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,593 Ondricka Plaza Suite 81,Oxford,Massachusetts,Worcester County,,42.08005559121525,-71.82480965741776,660580.59,2930.52
cc3268a8-2e61-ef36-f991-88ea7d8779a6,2002-05-02,,999-67-5463,S99968611,,Ms.,Norman647,MacGyver246,,,,asian,nonhispanic,F,Hyderabad  Andhra Pradesh  IN,206 Breitenberg Bridge Apt 78,Quincy,Massachusetts,Norfolk County,,42.258487920580684,-71.09161301707799,475354.42,3737.16
0166ae9c-0f32-d352-7055-76b4f7b0f3af,1961-11-29,,999-97-6379,S99938350,X72822085X,Mr.,Cliff504,O'Conner199,,,M,white,nonhispanic,M,Newton  Massachusetts  US,153 Windler Arcade Suite 92,West Stockbridge,Massachusetts,Berkshire County,,42.294918801039806,-73.3550041559819,1285455.01,7749.82
1684cc6f-302a-21a2-92a8-41dd57444074,1996-03-13,,999-75-4774,S99969361,X30072000X,Mr.,Agustín529,Delarosa409,,,,white,hispanic,M,Panama City  Panama  PA,899 Gaylord Frontage road Suite 82,Rockport,Massachusetts,Essex County,01966,42.62289411438636,-70.6582496582365,607006.16,7267.2
d2673053-44eb-0696-3fea-f1fbdf18e544,2019-12-22,,999-53-5220,,,,Geraldo282,Moen819,,,,white,nonhispanic,M,Lowell  Massachusetts  US,560 Cole Ramp,Brockton,Massachusetts,Plymouth County,02351,42.10061827880884,-71.00274832977958,28065.0,787.4499999999999
d9b590fb-9e96-b766-2ed1-c65b5d2f28e5,1948-12-26,,999-95-7042,S99937244,X60277521X,Mr.,Emory494,Kuhn96,,,M,white,nonhispanic,M,Malden  Massachusetts  US,181 Farrell Bay,Lowell,Massachusetts,Middlesex County,,42.64317161020524,-71.35984188026629,1671326.36,8602.339999999998
cc1c88d3-c4af-4db3-d3a1-d7ad4e81a608,1994-11-24,,999-90-6422,S99952608,X40858064X,Ms.,Joette227,Davis923,,,,black,nonhispanic,F,Southbridge  Massachusetts  US,831 Parisian Manor,Quincy,Massachusetts,Norfolk County,02171,42.26626760557989,-71.10387172904339,6882.639999999999,0.0
2fec041b-2848-3001-a0d1-534d6ba610cb,1972-08-07,,999-43-7882,S99922299,X13152144X,Mrs.,Ronda430,Lebsack687,,Ebert178,M,white,nonhispanic,F,West Brookfield  Massachusetts  US,489 Padberg Run,Charlton,Massachusetts,Worcester County,,42.13661610253252,-72.01234253908008,1189296.08,5762.3099999999995
2b6bbd1c-d5c5-45de-f693-dcc0f2769a50,1979-12-24,,999-62-2671,S99954507,X70470147X,Mr.,Otis335,Buckridge80,,,M,asian,nonhispanic,M,Northborough  Massachusetts  US,471 Shanahan Bay Unit 72,Weston,Massachusetts,Middlesex County,,42.34455361016932,-71.26253397351044,943532.98,4807.799999999999
920435a8-7682-92f4-6bf8-10cfa25aca6a,1953-08-15,,999-89-5599,S99983020,X48436009X,Mrs.,Karmen270,Ritchie586,,Wuckert783,M,white,nonhispanic,F,Billerica  Massachusetts  US,535 Marks Course,Raynham,Massachusetts,Bristol County,,41.90596318466022,-71.09022393746199,1602011.84,9523.179999999998
cc1c4d0d-38b0-6685-a347-24f14111bd25,2005-04-04,,999-35-6990,,,,Sonya602,Williamson769,,,,white,nonhispanic,F,Somerville  Massachusetts  US,398 Gleichner Arcade,Quincy,Massachusetts,Norfolk County,02170,42.282371093579286,-71.03154900564685,365993.75,5893.569999999999
b438ca34-c511-c0d8-13eb-62add8c65040,1977-11-20,,999-17-5778,S99955636,X18472232X,Mr.,Alfredo17,Garay400,,,M,white,hispanic,M,Santo Domingo  National District  DO,1069 Kessler Alley Suite 29,Haverhill,Massachusetts,Essex County,,42.79465238995107,-71.0647378509487,1093246.88,3474.6
75bdcdb8-b972-ed7d-f515-b5805d43207e,1952-04-14,2020-03-17,999-82-1623,S99986025,X79947145X,Mrs.,Rosio404,Larkin917,,Bruen238,M,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,323 Heller Dale Unit 7,Needham,Massachusetts,Norfolk County,02492,42.29882749941773,-71.19754433081872,1368375.95,12846.809999999998
323dc819-e746-05cc-dc32-20f04585b366,1932-07-31,2017-07-24,999-98-7817,S99962857,X41409934X,Mrs.,Kiersten731,Marks830,,Mills423,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,596 Legros Rue Suite 88,Revere,Massachusetts,Suffolk County,02151,42.372662254853594,-71.03856456398886,1414749.66,78275.25999999998
dbe096ee-c9c8-63ed-f387-e8b4b061f1c1,1951-06-28,,999-42-4684,S99933932,X5754662X,Mrs.,Tracey100,Hills818,,Sanford861,M,black,nonhispanic,F,Boston  Massachusetts  US,180 Breitenberg Drive Unit 8,Springfield,Massachusetts,Hampden County,01199,42.15928837039302,-72.60518242731398,243413.03,39686.95
f7a2bbce-f1ec-d177-f55a-fb83aa8eef82,1985-02-10,2007-12-01,999-62-2954,S99951790,X71072083X,Ms.,Jason347,Nicolas769,,,,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,279 Skiles Tunnel,Boston,Massachusetts,Suffolk County,02109,42.384020558689755,-71.09714214872861,73613.8,5696.869999999999
27165474-27de-9be1-4479-588e656b1c73,2000-11-07,,999-95-4840,S99924274,X58593070X,Ms.,Alysia661,Ziemann98,,,,white,hispanic,F,Cambridge  Massachusetts  US,678 Corwin Divide Suite 17,Leicester,Massachusetts,Worcester County,,42.28242915471669,-71.88261598294933,491630.8,3011.37
249bf0b4-c2a5-d1c1-76e3-4940049a24fb,1969-07-19,,999-48-6039,S99923598,X21253503X,Mr.,Tobias236,Mraz590,,,M,white,nonhispanic,M,Millbury  Massachusetts  US,822 Block Street,Winchendon,Massachusetts,Worcester County,01475,42.70361911145116,-72.01933379592344,1126115.57,9093.38
62256f9f-aa18-3179-3508-fc5061e5cf7c,1961-01-29,,999-49-1185,S99956562,X59063514X,Mr.,Toby274,Rogahn59,,,S,white,nonhispanic,M,Lynn  Massachusetts  US,514 Lindgren Viaduct Apt 36,Reading,Massachusetts,Middlesex County,,42.44181196294802,-71.1626893922798,1515833.2,4959.45
53624810-d373-1375-0678-595dd162b21a,1967-10-12,,999-85-2437,S99960002,X12375702X,Mr.,Mose244,Kutch271,,,M,white,hispanic,M,Weymouth  Massachusetts  US,754 Sawayn Junction,Marblehead,Massachusetts,Essex County,,42.47921723009106,-70.80334919449956,1355398.79,8963.199999999999
a2a963a0-7e55-e75b-57f5-39d4b74588a9,1952-04-14,,999-33-4263,S99910976,X834123X,Ms.,Loren192,Schultz619,,,S,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,408 Cruickshank Ranch Unit 56,Needham,Massachusetts,Norfolk County,02492,42.253398621856924,-71.21784428565714,1545595.07,8805.749999999998
d3e87409-da24-ae83-4a43-f3ca9c2e9094,2019-08-04,,999-12-6196,NULL,,,Fredrick998,Auer97,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,1040 Adams Landing Apt 63,Cambridge,Massachusetts,Middlesex County,02140,42.354712423008586,-71.21855640554776,4620.0,1068.26
0c96f3e6-5366-5867-2fed-6d0a793e238f,1932-07-31,1987-01-26,999-75-6826,S99960010,X86086121X,Mrs.,Heidy529,Fay398,,Raynor401,M,white,nonhispanic,F,Sturbridge  Massachusetts  US,467 Dicki Park,Revere,Massachusetts,Suffolk County,02151,42.384635770188474,-70.97780548753279,1143077.94,7738.0999999999985
b70a4c64-cf0b-eb4c-2a51-bde6a9d16ef3,1967-01-25,,999-94-5381,S99994616,X64852756X,Mr.,Fabian647,Stiedemann542,,,M,white,nonhispanic,M,Lynnfield  Massachusetts  US,839 Corkery Way,Waltham,Massachusetts,Middlesex County,02451,42.426958096118156,-71.18659072394784,1240984.16,7804.859999999999
19d23041-9f56-e0a2-f457-331aa01b6e4f,1985-02-10,,999-45-5736,S99927287,X81478339X,Mrs.,Kenya524,Miller503,,Braun514,M,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,305 Hirthe Arcade,Boston,Massachusetts,Suffolk County,02120,42.314977564944414,-71.06498016734722,118973.37,14299.699999999999
238c2a53-37b7-7e23-5986-dc5781fcf784,1954-12-10,,999-63-7836,S99951523,X48164505X,Mr.,Robt687,McDermott739,,,M,white,nonhispanic,M,Canton  Massachusetts  US,377 Hartmann Drive Unit 73,Hull,Massachusetts,Plymouth County,02045,42.380172712861466,-70.87692357051009,1499844.76,4880.19
17b2d26c-32ac-6811-a939-4f539d4f5254,1943-10-03,,999-84-9257,S99942431,X67485141X,Mrs.,Lanora971,Jast432,,Metz686,M,white,nonhispanic,F,Barre  Massachusetts  US,503 Bogan Dam,Shirley,Massachusetts,Middlesex County,,42.6163333284455,-71.65191879621044,1477435.98,10678.019999999999
6925855e-a74e-105a-d3de-c206dce65742,1970-07-01,,999-44-7219,S99949388,X68268471X,Mrs.,Micheline936,Kohler843,,Johnston597,M,white,nonhispanic,F,Boston  Massachusetts  US,319 Hirthe Rest,Saugus,Massachusetts,Essex County,01906,42.47998322972733,-70.99529960416476,1064272.6300000001,8455.72
609c7ca2-d6b9-b9d3-d7af-b12bd32f109f,1952-04-10,,999-89-8661,S99998134,X64235182X,Mr.,Eloy929,Swaniawski813,,,M,black,nonhispanic,M,Tewksbury  Massachusetts  US,677 West Ranch,Belmont,Massachusetts,Middlesex County,02138,42.38568305383558,-71.21862075192239,1348179.0,5825.679999999999
11b762e8-c169-4609-f1c3-b59c8aae7220,1951-02-09,2007-05-02,999-32-8088,S99934563,X1060645X,Mr.,Jason347,Weissnat378,,,M,black,nonhispanic,M,Dedham  Massachusetts  US,836 Murazik Ville,Mendon,Massachusetts,Worcester County,,42.045887869512256,-71.58761993699672,1029308.07,5575.08
4bdfad93-4514-1993-6717-24730e40f4e7,2020-05-01,,999-30-3042,,,,Brandon214,Price929,,,,white,hispanic,M,Hull  Massachusetts  US,289 Fisher Vista,Grafton,Massachusetts,Worcester County,,42.188330288154035,-71.64380787959526,19800.0,645.8
c688a646-b0db-5952-9118-d75cbc3810a6,1982-08-21,,999-62-2528,S99936112,X88381635X,Mr.,Lazaro919,Nikolaus26,,,M,white,nonhispanic,M,Hardwick  Massachusetts  US,971 Kshlerin Road Unit 27,Lynn,Massachusetts,Essex County,01904,42.41973451403885,-71.06333217420236,794795.05,5315.999999999998
539de0ee-8ae4-474d-3caa-07f92ef489a6,1999-08-05,,999-53-6475,S99943023,X48721543X,Ms.,Lucina142,Parisian75,,,,white,nonhispanic,F,Boston  Massachusetts  US,262 Schulist Vale,Marblehead,Massachusetts,Essex County,01945,42.51037204563016,-70.84034760526885,495408.6,3698.7699999999995
d6cb749a-ed57-7a05-c241-596425f32ce9,1962-06-02,,999-15-5723,S99938607,X29445362X,Mr.,Felipe97,White193,,,M,white,nonhispanic,M,Boston  Massachusetts  US,544 Donnelly Village Apt 21,Cambridge,Massachusetts,Middlesex County,02142,42.358550766162075,-71.14349123226576,1421556.29,4865.2
2640d61a-92c0-7b44-2c3c-7bb3cd06b67c,1932-07-31,,999-33-7251,S99920338,X10721763X,Ms.,Fanny438,Heidenreich818,,,S,white,nonhispanic,F,South Yarmouth  Massachusetts  US,164 Smitham Haven Unit 34,Revere,Massachusetts,Suffolk County,02151,42.45207606981598,-71.014931543155,1624390.2,14035.779999999999
8bc02f03-6320-9199-bb6b-3c92ae0c3a53,1986-06-23,,999-93-1175,S99920517,X50850503X,Mrs.,Alexander630,Gleichner915,,Bergstrom287,M,white,nonhispanic,F,Northampton  Massachusetts  US,841 Streich Route,Fitchburg,Massachusetts,Worcester County,01420,42.63302618839825,-71.78486529335918,881212.01,3051.31
e9886b93-14fa-303c-e20a-8d23b03fe8bc,1988-10-29,,999-75-7355,S99956333,X27124793X,Mrs.,Janene3,Emard19,,Marks830,M,black,nonhispanic,F,Chicopee  Massachusetts  US,608 Reichert Row,Boston,Massachusetts,Suffolk County,02116,42.42624807721807,-70.97219935972302,770343.77,3500.4599999999996
9f4d3b67-1ee2-f4fb-a0ee-699a10f95bd0,1993-03-05,,999-67-8482,S99936347,X68610479X,Mrs.,Adria871,Parker433,,Rogahn59,M,white,nonhispanic,F,Newton  Massachusetts  US,420 Pacocha Quay Suite 30,Methuen,Massachusetts,Essex County,01844,42.7800313931873,-71.22077859218595,638203.83,4254.54
d3363b05-1ef3-2812-98ed-54fafc5361d5,1962-05-07,,999-93-2281,S99969019,X65280898X,Mrs.,Lyn897,McDermott739,,Nikolaus26,M,white,nonhispanic,F,Milford  Massachusetts  US,181 Carroll Junction,Brockton,Massachusetts,Plymouth County,02302,42.1377042460043,-71.00126675619703,1317153.26,10017.309999999998
62c6cba2-9c20-f74a-cb0b-5c1327121e3c,2010-05-24,,999-58-3968,,,,Valentin929,Leannon79,,,,white,nonhispanic,M,Wellesley  Massachusetts  US,670 Hettinger Ranch,Marshfield,Massachusetts,Plymouth County,,42.159074135754686,-70.66716643332246,218694.7,2552.36
a412285a-341d-8c8c-6f2a-07799abdbfba,2004-01-19,,999-95-7472,S99966326,,,Philomena945,Luettgen772,,,,white,nonhispanic,F,Quincy  Massachusetts  US,305 Kilback Skyway Unit 37,Weymouth,Massachusetts,Norfolk County,02191,42.134127703988895,-70.97827790278457,370711.98,2818.8699999999994
c3d9b015-09b1-6970-44b6-f6ade6df751d,2019-06-19,,999-32-8186,,,,Michale231,Wuckert783,,,,white,nonhispanic,M,Arlington  Massachusetts  US,726 Hauck Village Suite 80,Newton,Massachusetts,Middlesex County,02462,42.31182419989797,-71.16934163255422,36150.0,1038.2599999999998
32f8e587-37f7-9d2a-9aeb-7c928b4aab60,2005-06-28,,999-76-8505,,,,Jeromy156,Ratke343,,,,white,nonhispanic,M,Stoughton  Massachusetts  US,230 Bayer Trail,Uxbridge,Massachusetts,Worcester County,,42.05524226096858,-71.63420272305017,344412.46,15246.57
0dc68387-5d83-8a5e-2753-61fb631801b3,1958-06-23,,999-70-4117,S99971210,X48222825X,Mr.,Asa127,Mitchell808,,,M,white,nonhispanic,M,Uxbridge  Massachusetts  US,356 Kris Byway,Marion,Massachusetts,Plymouth County,,41.69625155285696,-70.71720384160942,1584179.37,5498.41
5c05f3cf-439c-0c04-7d64-d7a49914f91c,1972-02-24,,999-52-6128,S99924340,X78714423X,Ms.,Sandra485,Zemlak964,,,S,white,nonhispanic,F,Boston  Massachusetts  US,797 Bechtelar Knoll,Westford,Massachusetts,Middlesex County,,42.54323344175374,-71.40196428609785,1139617.88,7790.5599999999995
8a4f67e5-0025-7aaa-e292-467917468a53,1951-02-09,2020-03-15,999-92-7135,S99938814,X49951277X,Mr.,Johnie961,Wiza601,,,M,black,nonhispanic,M,Littleton  Massachusetts  US,693 Grady Loaf,Mendon,Massachusetts,Worcester County,,42.06163787900171,-71.53547038274363,1044836.24,4492.71
b7300e42-3797-fa04-f460-4dc4bf6f9dea,1994-03-30,,999-74-5705,S99944129,X79081042X,Mr.,Harris789,Auer97,,,,asian,nonhispanic,M,Springfield  Massachusetts  US,1089 Parisian Loaf,Framingham,Massachusetts,Middlesex County,01701,42.29552004391698,-71.41346267552235,614586.78,2793.8299999999995
21dc35ed-9dd8-5bc7-213d-e5015717d71c,1962-02-20,,999-21-4893,S99987508,X75209132X,Mr.,Carl856,Denesik803,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,330 Keeling Route Unit 76,Ware,Massachusetts,Hampshire County,,42.282237588520594,-72.2895577909946,1567163.98,5793.719999999999
64fb188a-524a-d98d-55ed-2686203daac5,1987-10-12,,999-41-7815,S99976065,X5265389X,Mrs.,Ilda728,Cole117,,Grady603,M,white,nonhispanic,F,Leominster  Massachusetts  US,484 Stokes Frontage road,Wakefield,Massachusetts,Middlesex County,01880,42.50663783723468,-71.10229342825936,718434.63,5253.48
ee5dfb82-9806-e5f3-4f67-51c2f7dc9dfb,1962-08-13,,999-76-5293,S99992805,X68049777X,Mr.,Russell422,Kris249,,,M,white,nonhispanic,M,Wayland  Massachusetts  US,1074 Bayer Trail,Boston,Massachusetts,Suffolk County,02116,42.355868151221344,-70.97902058777301,1205078.8,3614.64
ce589b16-d598-0724-a323-d8e0ad584e59,2010-01-05,,999-10-6943,NULL,,,Jerome176,Crist667,,,,white,nonhispanic,M,West Springfield  Massachusetts  US,874 Beahan Divide,New Bedford,Massachusetts,Bristol County,02746,41.64150525670927,-70.99896282195157,259976.74,3179.7
0b6fc75b-cf0d-7186-99ca-b849719e52e7,1991-09-03,,999-84-9709,S99942530,X89565495X,Mrs.,Felisa186,Weimann465,,Powlowski563,M,white,nonhispanic,F,Oxford  Massachusetts  US,979 McLaughlin Knoll Apt 11,Raynham Center,Massachusetts,Bristol County,02768,41.92716787753123,-71.03508529496706,670674.78,5760.239999999999
69c86f76-3dbe-6e25-0972-e70647faf2f5,1950-08-24,,999-69-7715,S99996900,X23421270X,Mrs.,Maris768,Kuvalis369,,Corkery305,M,white,nonhispanic,F,Marshfield  Massachusetts  US,760 Will Trafficway Unit 45,Melrose,Massachusetts,Middlesex County,02176,42.504642003176194,-71.07238895567959,1419281.29,8490.489999999998
e92d27ef-664b-b491-6008-2c9847792eef,2019-10-19,,999-59-7076,,,,José Emilio366,Menchaca276,,,,white,hispanic,M,Kingston  Kingston  JM,1067 Prosacco Brook Suite 96,Boston,Massachusetts,Suffolk County,02115,42.33970644608158,-71.04735636960243,4060.0,921.6099999999999
889842e7-e1ad-346f-db19-a8703937c598,1991-10-17,,999-39-6627,S99941257,X44424863X,Mrs.,Veronika907,O'Kon634,,Stamm704,M,black,nonhispanic,F,Boston  Massachusetts  US,259 Renner Brook Unit 58,Woburn,Massachusetts,Middlesex County,01890,42.50726945248868,-71.14534043349121,624156.9,7987.99
67f1a96f-e08c-c7fc-f4dc-2df89c74267b,1996-11-28,2020-03-15,999-91-9005,S99983860,X28973339X,Mr.,Irving123,Feeney44,,,,black,nonhispanic,M,Hamilton  Massachusetts  US,588 Weber Brook,Danvers,Massachusetts,Essex County,01937,42.57243216452749,-70.9569982914437,562098.05,2957.18
69fc4fd5-3884-d915-f29a-a5f943133f9a,1988-04-14,,999-25-7457,S99974104,X25941222X,Mrs.,Katharyn928,Goodwin327,,Jacobi462,M,asian,nonhispanic,F,Chelsea  Massachusetts  US,1048 Schmeler Trafficway Unit 29,Melrose,Massachusetts,Middlesex County,,42.414685646727385,-71.10065580871075,643773.58,5441.949999999999
bf9ac199-6a18-7902-1098-e057c901a043,1986-06-17,,999-28-2105,S99935519,X40542884X,Ms.,Quyen270,Windler79,,,S,white,nonhispanic,F,Boston  Massachusetts  US,260 Cassin Mill,Fall River,Massachusetts,Bristol County,02721,41.68537462654961,-71.12308720165048,399641.16,42501.34999999999
6cc8c98e-22cb-f0c7-b58a-140280adee39,1948-10-08,,999-18-1612,S99987515,X80982595X,Ms.,Albina13,Nader710,,,S,white,nonhispanic,F,Lawrence  Massachusetts  US,917 Waelchi Divide Unit 3,Milford,Massachusetts,Worcester County,01757,42.14395296160704,-71.55608633416115,1493843.94,10630.46
1bc9d284-b09f-3842-277b-fceaf3c3ba2d,2005-02-09,,999-26-2747,,,,Yolando662,Schuster709,,,,white,nonhispanic,F,Worcester  Massachusetts  US,840 Goyette Trace,Hamilton,Massachusetts,Essex County,,42.58211443372974,-70.87309417264993,340741.21,5895.239999999999
35352c0b-4f87-bb3b-a78d-edadeec15b0a,1951-02-09,,999-21-3734,S99925119,X80653245X,Mr.,Henry768,Thompson596,,,M,black,nonhispanic,M,Lowell  Massachusetts  US,558 Boyle Bridge,Mendon,Massachusetts,Worcester County,,42.06089013055989,-71.54614988144645,1524395.3800000001,10236.599999999999
98a6e9c2-1ae8-e2b0-f4a8-4ac292c04042,1996-11-28,,999-97-4437,S99926776,X39928178X,Mr.,Laurence43,Kreiger457,,,,black,nonhispanic,M,Amherst Center  Massachusetts  US,121 Berge Frontage road Suite 34,Danvers,Massachusetts,Essex County,01923,42.533815699698124,-70.92838157211952,525335.2,3124.39
814a49c5-a16e-22c8-b076-d95461a14938,1960-04-25,1962-03-05,999-24-5286,,,,Darell496,Will178,,,,white,hispanic,M,Boston  Massachusetts  US,605 Huel Forge,Andover,Massachusetts,Essex County,01810,42.669986936238125,-71.14033326860199,51283.86,593.28
c72a4927-f3b2-c71d-4fd8-e5b5e66f271e,1966-06-15,,999-87-6919,S99975672,X30961151X,Mrs.,Zena758,Yundt842,,Adams676,M,white,nonhispanic,F,Southbridge  Massachusetts  US,368 Abernathy Extension Suite 17,Lynn,Massachusetts,Essex County,01902,42.431378992546506,-71.0080309553024,1133807.98,7683.729999999999
d19b4fd2-f382-ec04-dd71-89073f8f7c0b,1968-09-20,,999-77-4118,S99979146,X87726690X,Mrs.,Lulu18,Kulas532,,Grimes165,M,white,nonhispanic,F,Boston  Massachusetts  US,554 Macejkovic Byway,Brockton,Massachusetts,Plymouth County,02351,42.11635360424419,-71.06354611257936,1265275.8,6724.259999999999
bfd15eeb-0c5f-a71f-93ac-531db7804c44,2001-04-10,,999-14-1269,S99966372,,Ms.,Rhiannon677,Casper496,,,,white,nonhispanic,F,Boston  Massachusetts  US,337 Weber Club Suite 69,Fall River,Massachusetts,Bristol County,02790,41.69157846334406,-71.12241350826523,525918.66,2901.48
a973619b-c504-6fe1-8273-169c3ff4ba35,2008-01-13,,999-60-7618,,,,Rico947,Hamill307,,,,white,nonhispanic,M,Springfield  Massachusetts  US,598 Kub Byway,Taunton,Massachusetts,Bristol County,02718,41.91384328933431,-71.09543422112546,346181.35,2712.3599999999997
5f024bfb-11dd-a762-54dd-217f9ded0664,2018-05-01,,999-95-8765,,,,Basil991,Hoeger474,,,,white,nonhispanic,M,Boston  Massachusetts  US,217 Satterfield Throughway,Walpole,Massachusetts,Norfolk County,02081,42.18849044122544,-71.2368330216515,23319.730000000003,645.8
ccffe354-28cd-d366-f342-93bebf1b50f4,2010-04-22,,999-66-6388,NULL,,,Meridith488,Goodwin327,,,,black,nonhispanic,F,Taunton  Massachusetts  US,315 Waelchi Mall,New Bedford,Massachusetts,Bristol County,02748,41.51025137440948,-70.95247613837401,33120.14,2813.89
e3767359-ca93-66f5-4c7c-85152bc4e449,1982-02-03,,999-18-6163,S99946948,X21949405X,Mr.,Quentin28,Luettgen772,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,261 Larkin Corner Suite 48,Worcester,Massachusetts,Worcester County,01603,42.34011656755157,-71.80453583917438,799977.63,2268.08
54847be1-f22f-ea10-09ac-02025b653487,1989-04-13,,999-59-4613,S99964243,X15684083X,Mrs.,Thersa321,Rutherford999,,Yundt842,M,white,nonhispanic,F,Brewster  Massachusetts  US,994 Swaniawski Burg,Stoneham,Massachusetts,Middlesex County,02180,42.43043985017425,-71.11261638820889,777916.2,4677.74
768c68ef-f285-0a6b-5c47-87a49bf98a39,1960-04-25,,999-13-6079,S99949198,X6468747X,Mr.,Raul814,Rutherford999,PhD,,M,white,hispanic,M,Saugus  Massachusetts  US,920 Quigley Row Unit 92,Andover,Massachusetts,Essex County,01810,42.64251615269215,-71.149259723276,1390065.4,4306.11
8adb91b0-df03-de94-d517-2511c33a86dd,1997-04-18,,999-45-7990,S99952969,X17605527X,Mr.,Andy346,Boyle917,,,,white,nonhispanic,M,Lawrence  Massachusetts  US,167 Dickens Way,Amherst,Massachusetts,Hampshire County,,42.33760418830826,-72.48510587810192,73064.13,2986.39
0f5ce329-6646-c202-40f1-ab576c55881f,1981-12-15,,999-60-3139,S99960830,X82049642X,Mrs.,Queenie922,Botsford977,,Jacobi462,M,white,nonhispanic,F,Boston  Massachusetts  US,332 Tremblay Divide Suite 32,Carlisle,Massachusetts,Middlesex County,,42.49096345732291,-71.32294508859921,929174.21,8629.8
fcc958f8-2809-31a0-c554-3f9b2bde88ca,1966-05-29,,999-72-2849,S99988648,X81477071X,Mr.,Alden634,Turcotte120,,,S,black,nonhispanic,M,Springfield  Massachusetts  US,915 Konopelski Key Suite 50,Boston,Massachusetts,Suffolk County,02116,42.37969288142131,-71.0111140258111,1187039.74,5486.959999999999
7d320de9-00c1-e2bc-e263-271f0754e559,1997-06-30,,999-85-8363,S99963021,X30834076X,Mr.,Antonia30,Quitzon246,,,,asian,nonhispanic,M,Bellingham  Massachusetts  US,979 Leannon Club,Watertown,Massachusetts,Middlesex County,,42.377634216777764,-71.13616080706207,5738.849999999999,0.0
