Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
2ffc58af-41e7-322e-818a-8216e959c5e1,a10f00e4-2521-3cd6-8cfd-7e5b20048852,Keri25 Runolfsson901,F,PHYSICAL THERAPY,141 LONGWATER DR,NORWELL,MA,02061-1620,42.164569,-70.818844,0
5f69823c-4335-3f6c-9aa3-8724990ff6ab,a10f00e4-2521-3cd6-8cfd-7e5b20048852,Jovita355 McDermott739,F,PHYSICAL THERAPY,141 LONGWATER DR,NORWELL,MA,02061-1620,42.164569,-70.818844,0
3d793867-9166-35ae-8d1e-015b375cba4e,a10f00e4-2521-3cd6-8cfd-7e5b20048852,Clorinda310 Graham902,F,GENERAL PRACTICE,141 LONGWATER DR,NORWELL,MA,02061-1620,42.164569,-70.818844,39
7e1d7936-037d-3cee-bb60-97e2bf390302,1776755d-7040-3d15-b588-d67de0149d76,Jarrod316 Deckow585,M,OCCUPATIONAL THERAPY,5 CROWLEY RD,WESTHAMPTON,MA,01027-9637,42.314078,-72.777977,0
e9ade7e3-d2a1-306e-9d83-f71396177c7e,1776755d-7040-3d15-b588-d67de0149d76,Jarrod316 Deckow585,M,GENERAL PRACTICE,5 CROWLEY RD,WESTHAMPTON,MA,01027-9637,42.314078,-72.777977,30
80bd39f2-3a4c-3019-8fca-60da4d1cf1d9,3426fe3e-287b-367e-a7d6-3e15d813a736,Raina861 Carter549,F,GENERAL PRACTICE,400 W CUMMINGS PARK,WOBURN,MA,01801-7232,42.488769,-71.154438,42
41f3189f-697a-3f89-a286-117be0a43a25,d63b0ba6-2173-34fc-83f2-fff19532a666,Mason910 Mueller846,M,GENERAL PRACTICE,790 TURNPIKE ST,NORTH ANDOVER,MA,01845-6144,42.673909,-71.091334,39
e608d537-e51a-3ce6-bb6c-5b409e7d1446,d63b0ba6-2173-34fc-83f2-fff19532a666,Rosalyn434 Mueller846,F,INTERNAL MEDICINE,790 TURNPIKE ST,NORTH ANDOVER,MA,01845-6144,42.673909,-71.091334,0
c470a209-1793-399d-97b4-4bfe93a2d2f2,d63b0ba6-2173-34fc-83f2-fff19532a666,Pauline896 Olson653,F,INTERNAL MEDICINE,790 TURNPIKE ST,NORTH ANDOVER,MA,01845-6144,42.673909,-71.091334,0
34bc1f4f-7558-372d-a65c-49a1a0d8ce25,2b70d27f-4d03-358a-8c90-9da210c78172,Lovetta319 Hickle134,F,GENERAL PRACTICE,30 BOSTON ST,LYNN,MA,01904-2540,42.474862,-70.96218499999999,60
58f0c6c4-63fd-3b23-a744-27e8d04a1f25,6eb642c6-9c0d-35a4-af6d-a29b6bf0f59e,Nikole56 Lesch175,F,NURSE PRACTITIONER,6 PARC PL,SOUTHAMPTON,MA,01073-9277,42.226949,-72.74158800000001,0
7fa3775e-8eb4-32a3-9558-5aaa115537e8,6eb642c6-9c0d-35a4-af6d-a29b6bf0f59e,Drew592 Lesch175,M,PHYSICIAN ASSISTANT,6 PARC PL,SOUTHAMPTON,MA,01073-9277,42.226949,-72.74158800000001,0
3b4e142d-fc6d-3753-90b9-d75f34d90964,6eb642c6-9c0d-35a4-af6d-a29b6bf0f59e,Drew592 Lesch175,M,GENERAL PRACTICE,6 PARC PL,SOUTHAMPTON,MA,01073-9277,42.226949,-72.74158800000001,16
8f53caa7-1533-3097-9f35-398ad62282b3,6eb642c6-9c0d-35a4-af6d-a29b6bf0f59e,Luisa710 Montenegro24,F,INTERNAL MEDICINE,6 PARC PL,SOUTHAMPTON,MA,01073-9277,42.226949,-72.74158800000001,0
34e83c2f-27f0-31ea-96b2-486aef7049f5,dc4038ce-46ce-3540-8beb-506b56b14aa5,Wm806 Rohan584,M,CHIROPRACTIC,29 HUBBARDSTON RD,PRINCETON,MA,01541-1808,42.454125,-71.87754,0
15605058-3fb2-3182-a522-0d92289623d8,dc4038ce-46ce-3540-8beb-506b56b14aa5,Wm806 Rohan584,M,GENERAL PRACTICE,29 HUBBARDSTON RD,PRINCETON,MA,01541-1808,42.454125,-71.87754,40
eb79addf-8bb4-36ba-9a12-b40fad9ca101,5b6cc27c-536c-3e5c-a05c-b743e7132452,Isis628 Emard19,F,OPTOMETRY,283 WASHINGTON ST,WEYMOUTH,MA,02188-1508,42.206676,-70.94584499999998,0
25af899b-4dd7-3af3-8291-d75eeb6951ec,5b6cc27c-536c-3e5c-a05c-b743e7132452,Isis628 Emard19,F,GENERAL PRACTICE,283 WASHINGTON ST,WEYMOUTH,MA,02188-1508,42.206676,-70.94584499999998,109
4eca53a9-c2ec-3f63-aded-83cc7c74dca0,3fa14d94-f5fe-31e2-8d63-df026c7b6a45,Sharleen176 Tillman293,F,CHIROPRACTIC,480 WASHINGTON ST,BRIGHTON,MA,02135-2655,42.33196,-71.020173,0
9ee1a0d9-db2e-3b9e-8ed7-62187c121333,3fa14d94-f5fe-31e2-8d63-df026c7b6a45,Rosalia943 Prohaska837,F,CHIROPRACTIC,480 WASHINGTON ST,BRIGHTON,MA,02135-2655,42.33196,-71.020173,0
947a4687-4cfa-378f-9b19-cdf7874dd5b1,3fa14d94-f5fe-31e2-8d63-df026c7b6a45,Diego848 Tillman293,M,GENERAL PRACTICE,480 WASHINGTON ST,BRIGHTON,MA,02135-2655,42.33196,-71.020173,50
12708c7a-f7de-382e-9046-3a98fc5a371d,c60b66d8-ce80-3d94-b4a7-2d97367a801b,Shondra529 Raynor401,F,OPTOMETRY,140 MAIN ST,GROTON,MA,01450-1271,42.61176,-71.565269,0
d20fd74c-a00c-30aa-914c-84045f10afc6,c60b66d8-ce80-3d94-b4a7-2d97367a801b,Rogelio17 Raynor401,M,GENERAL PRACTICE,140 MAIN ST,GROTON,MA,01450-1271,42.61176,-71.565269,28
62c1d082-7a66-3d45-b772-efd2186e05c7,e9e2998f-97d3-3f88-8ee8-82660c5ddfce,Stephine916 Pfannerstill264,F,PHYSICAL THERAPY,2360 CRANBERRY HWY,W WAREHAM,MA,02576-1208,41.748854,-70.74053599999998,0
2e6d0aa0-ac52-35fb-8824-89d39e75ce77,e9e2998f-97d3-3f88-8ee8-82660c5ddfce,Berta524 Llamas954,F,GENERAL PRACTICE,2360 CRANBERRY HWY,W WAREHAM,MA,02576-1208,41.748854,-70.74053599999998,58
75d9de54-c6bc-38d1-8d2d-84fd1ed3a75d,dbfa66e9-265c-3318-bb29-f62723794d4d,Alene865 Nicolas769,F,GENERAL PRACTICE,300 CHESTNUT ST,NEEDHAM,MA,02492-2497,42.281593,-71.242414,25
08b8ec7d-c026-3b44-b770-d1939c1e436c,be82172a-e898-3b0e-8e57-218acbc9c657,Warren653 Wiza601,M,CHIROPRACTIC,42 TREMONT ST,DUXBURY,MA,02332-5313,42.044307,-70.70604499999999,0
a9ef343f-528f-3009-bea3-fe81f7ea1c83,be82172a-e898-3b0e-8e57-218acbc9c657,Coreen424 Schiller186,F,CHIROPRACTIC,42 TREMONT ST,DUXBURY,MA,02332-5313,42.044307,-70.70604499999999,0
271cdd78-f26c-33ce-a7ed-f3aa3ed31a36,be82172a-e898-3b0e-8e57-218acbc9c657,Destiny774 Wiza601,F,GENERAL PRACTICE,42 TREMONT ST,DUXBURY,MA,02332-5313,42.044307,-70.70604499999999,33
05cdeaff-fb0d-3314-9bb6-aca35d063347,3fe0fb59-f52b-3323-8fea-d05ccb31a177,Esteban536 Rau926,M,CHIROPRACTIC,250 SALEM ST,REVERE,MA,02151-1018,42.421005,-70.99036,0
8b818538-478a-352f-b19b-9738c590c190,3fe0fb59-f52b-3323-8fea-d05ccb31a177,Esteban536 Rau926,M,GENERAL PRACTICE,250 SALEM ST,REVERE,MA,02151-1018,42.421005,-70.99036,26
488c55d6-f37d-3849-a5f7-fe51657dbb41,af53dd55-d014-3c53-a196-7821b6dc2a3f,Rickey821 Batz141,M,GENERAL PRACTICE,92 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1262,41.56651,-70.958229,22
d77255ff-25dd-3f26-9132-ebc34b87587b,1c33591a-c3e1-3895-862f-84b61983199c,Collene784 Ruecker817,F,OPTOMETRY,539 LINCOLN AVE,SAUGUS,MA,01906-3892,42.468432,-71.01394599999999,0
99966779-14ba-30d2-bd99-08f923428850,1c33591a-c3e1-3895-862f-84b61983199c,Wade235 Ruecker817,M,GENERAL PRACTICE,539 LINCOLN AVE,SAUGUS,MA,01906-3892,42.468432,-71.01394599999999,9
f8b14096-feb7-30ba-b9ee-9a111db91de6,4afe828b-d23e-3b89-afa4-f2fa00720415,Trevor374 Hickle134,M,PHYSICAL THERAPY,31 WILLIAMSTOWN RD,LANESBOROUGH,MA,01237-9524,42.535857,-73.24113299999999,0
e3077ebd-0e37-3d74-a814-cc9b061be5b5,4afe828b-d23e-3b89-afa4-f2fa00720415,Trevor374 Hickle134,M,GENERAL PRACTICE,31 WILLIAMSTOWN RD,LANESBOROUGH,MA,01237-9524,42.535857,-73.24113299999999,40
15658e99-5c72-34dc-b22d-a4a67db663b1,f99e1ab6-356b-3d7b-ac1e-43282af0f318,Ellsworth48 Reichel38,M,GENERAL PRACTICE,600 CLARK RD,TEWKSBURY,MA,01876-1699,42.612088,-71.227845,73
7beab8ea-a218-36c4-8690-21f3f8813925,436239dc-a195-38e9-bbb9-663fe338c0c3,Antione404 Pouros728,M,GENERAL PRACTICE,142 N MAIN ST,BELCHERTOWN,MA,01007-9433,42.27901,-72.400468,20
483ae16c-3709-3ad5-97f3-af0a34b91c53,d678d69e-84bd-340f-aa3e-88629727c34a,Colette720 Bogisich202,F,CHIROPRACTIC,444 HUMPHREY ST,SWAMPSCOTT,MA,01907-2557,42.468059000000004,-70.89126,0
5d220da3-f792-3d68-9778-b4db35a5b27a,d678d69e-84bd-340f-aa3e-88629727c34a,Cassey386 Ullrich385,F,CHIROPRACTIC,444 HUMPHREY ST,SWAMPSCOTT,MA,01907-2557,42.468059000000004,-70.89126,0
ca48b2f5-df51-3ffd-8225-635e92830ca4,d678d69e-84bd-340f-aa3e-88629727c34a,Colette720 Bogisich202,F,GENERAL PRACTICE,444 HUMPHREY ST,SWAMPSCOTT,MA,01907-2557,42.468059000000004,-70.89126,50
23b2731c-5b10-3cda-ac4a-e9b59e80a269,2a994f69-042f-3e02-a223-acabc117d94a,Neil122 Treutel973,M,GENERAL PRACTICE,284 MONPONSETT ST,HALIFAX,MA,02338-1431,42.002634,-70.86370600000001,26
88d7a627-80ff-3b6f-a271-50e9aee1032a,a7d76183-97c6-3804-93aa-7919103d1c6c,Maisha241 Raynor401,F,GENERAL PRACTICE,335 MAIN ST,SAUGUS,MA,01906-3143,42.468432,-71.01394599999999,40
bb53b96c-3d20-38b8-9452-ec15d86dd159,9f58c0bd-ab63-3fff-95d4-6dca37991d12,Darrin898 Walsh511,M,GERIATRIC MEDICINE,600 CANTON AVE,MILTON,MA,02186-3139,42.241557,-71.082432,0
4ac1a173-b925-3b82-91ad-c752ad8f5c47,9f58c0bd-ab63-3fff-95d4-6dca37991d12,Rocio28 Robel940,F,GERIATRIC MEDICINE,600 CANTON AVE,MILTON,MA,02186-3139,42.241557,-71.082432,0
147fe435-0352-3947-8fe0-484c3ae61e5e,9f58c0bd-ab63-3fff-95d4-6dca37991d12,Velva240 Walsh511,F,GENERAL PRACTICE,600 CANTON AVE,MILTON,MA,02186-3139,42.241557,-71.082432,39
460a2931-1d8a-3377-9d02-756fb86934ea,2fae7095-f7b6-3502-8163-90fa64f6b57b,Sergio619 Runolfsdottir785,M,FAMILY PRACTICE,5 PRECINCT ST,LAKEVILLE,MA,02347-1468,41.834412,-70.957166,0
a95df037-86fe-3026-a766-7e2773b6d126,2fae7095-f7b6-3502-8163-90fa64f6b57b,Dorothea248 Runolfsdottir785,F,GENERAL PRACTICE,5 PRECINCT ST,LAKEVILLE,MA,02347-1468,41.834412,-70.957166,28
b262f8a6-d0ad-3c2c-bdd8-27a84fe4a0f5,fef87045-3268-3411-a5e1-3f2687440985,Al123 Terry864,M,CLINICAL SOCIAL WORKER,100 S MAIN ST,MIDDLETON,MA,01949-2211,42.610513,-71.007118,0
e4f3782e-e3ad-3149-a7ce-400abd8890ea,fef87045-3268-3411-a5e1-3f2687440985,Douglass930 Powlowski563,M,CLINICAL SOCIAL WORKER,100 S MAIN ST,MIDDLETON,MA,01949-2211,42.610513,-71.007118,0
1f26019e-439c-33d1-851f-07ac3c497e04,fef87045-3268-3411-a5e1-3f2687440985,Al123 Terry864,M,GENERAL PRACTICE,100 S MAIN ST,MIDDLETON,MA,01949-2211,42.610513,-71.007118,36
18f47f3a-89b6-358c-8fe5-785f656ac7ad,d1f63fe7-9cad-3e44-b158-30df72c20429,Michelle423 Medhurst46,F,CLINICAL SOCIAL WORKER,45 WALKER ST,LENOX,MA,01240-2765,42.367858,-73.269763,0
d4bde911-b9ec-3190-92ac-7fd567e22368,d1f63fe7-9cad-3e44-b158-30df72c20429,Edwin773 Murray856,M,CLINICAL SOCIAL WORKER,45 WALKER ST,LENOX,MA,01240-2765,42.367858,-73.269763,0
6d035aca-a73c-3f77-9e49-8a8891919f07,d1f63fe7-9cad-3e44-b158-30df72c20429,Ambrose149 Medhurst46,M,GENERAL PRACTICE,45 WALKER ST,LENOX,MA,01240-2765,42.367858,-73.269763,73
fa796cf3-5eaa-3f30-9316-cc1d8b5564e3,3278c48a-aff0-3325-ba4a-5bb3eae5304c,Tempie784 Pfannerstill264,F,FAMILY PRACTICE,1020 BROADWAY,SOMERVILLE,MA,02144-1819,42.390445,-71.101033,0
c3d3ed0f-3a30-346c-a11c-66638183881d,3278c48a-aff0-3325-ba4a-5bb3eae5304c,Shonta375 Reilly981,F,FAMILY PRACTICE,1020 BROADWAY,SOMERVILLE,MA,02144-1819,42.390445,-71.101033,0
ee0355e5-794b-3af9-8f56-18a46a173576,3278c48a-aff0-3325-ba4a-5bb3eae5304c,Tempie784 Pfannerstill264,F,GENERAL PRACTICE,1020 BROADWAY,SOMERVILLE,MA,02144-1819,42.390445,-71.101033,15
2e65efda-64ab-3dc9-8b07-f344de33379c,d4fe620a-cb2d-3c7d-a971-9c60461704fa,Reyes140 Hyatt152,M,GENERAL PRACTICE,23 BAY STATE CT,BREWSTER,MA,02631-2120,41.747513,-70.066223,52
241bb003-4831-3b83-99a5-bb45085d5630,6cea8def-fb8c-3d56-9471-94669dbfb3e2,Dionne995 Hermiston71,F,GENERAL PRACTICE,772 COUNTY ST,TAUNTON,MA,02780-6947,41.903324,-71.094987,47
499bad53-1908-34ae-9aa3-d44ffb01c74f,f4a1a8e6-8c1d-37bd-bee8-a4bce02f43a9,Joana79 Rolfson709,F,GENERAL PRACTICE,490 MAIN ST,MELROSE,MA,02176-3841,42.455723,-71.05901899999999,59
eb758698-821f-3924-a3dd-49687ee30878,88e4e804-522f-3b0a-bd56-4668452dff5e,Xavier983 Kuhn96,M,GENERAL PRACTICE,755 GRATTAN ST,CHICOPEE,MA,01020-1238,42.175668,-72.572257,29
8a6e9941-2748-3e96-8500-f6953ca01972,5b12cc57-ae84-30d1-8cec-05ba81f7f5ea,Hai304 Waelchi213,M,GENERAL PRACTICE,26 WAMPUM DR,BREWSTER,MA,02631-1956,41.747513,-70.066223,37
ff5aa7cd-b46a-338a-b105-57e9cede1a63,cf72ee74-07e6-3547-902c-5ac720ea41ca,Jesusita936 Witting912,F,NEUROLOGY,109 B COUNTY RD,N FALMOUTH,MA,02556-2019,41.601508,-70.639317,0
bb3a1a6b-ab34-3c3f-a736-f930db374a48,cf72ee74-07e6-3547-902c-5ac720ea41ca,Jesusita936 Witting912,F,GENERAL PRACTICE,109 B COUNTY RD,N FALMOUTH,MA,02556-2019,41.601508,-70.639317,35
a50723bb-1d42-3465-8a7b-7dbd5879ee85,fbf269e9-dc84-355c-b1de-8873a0e28068,Adriana394 Aranda843,F,OPTOMETRY,127 EASTERN AVE,GLOUCESTER,MA,01930-1802,42.62885,-70.685875,0
4a3cfec0-e1b9-3ff0-bac2-c897df728ea7,fbf269e9-dc84-355c-b1de-8873a0e28068,Shirely692 Kling921,F,GENERAL PRACTICE,127 EASTERN AVE,GLOUCESTER,MA,01930-1802,42.62885,-70.685875,89
ce48cfee-7ba4-3843-855c-9f18ac7a4acd,e77320b7-d6f9-3218-a39f-81d6e344a6af,Hailey792 Walsh511,F,GENERAL PRACTICE,562 WASHINGTON ST,SOUTH ATTLEBORO,MA,02703-6942,41.931653,-71.294503,19
02dbee84-38ce-3fcb-826e-69202d730287,1cf35b8c-ec81-3f61-b821-3b9bd05656ab,Elaine830 O'Connell601,F,CHIROPRACTIC,15 W ST,DOUGLAS,MA,01516-2160,42.053072,-71.752241,0
b0bee4d6-6386-3201-9b27-61bf041c6931,1cf35b8c-ec81-3f61-b821-3b9bd05656ab,Debora709 Kohler843,F,CHIROPRACTIC,15 W ST,DOUGLAS,MA,01516-2160,42.053072,-71.752241,0
e5118720-daf6-339e-93fd-03de3ba49ffd,1cf35b8c-ec81-3f61-b821-3b9bd05656ab,Jules135 O'Connell601,M,GENERAL PRACTICE,15 W ST,DOUGLAS,MA,01516-2160,42.053072,-71.752241,91
83dacfac-f208-3e57-8fad-bd5243e831f1,ce3e8f0c-4256-36a9-81e6-da05c5226103,Hoyt490 Wilkinson796,M,GENERAL PRACTICE,415 BOSTON TPKE,SHREWSBURY,MA,01545-3414,42.284766999999995,-71.714228,54
036d4107-b178-3b7b-8f42-7a4179bcfebc,8acdc9ed-79b4-378f-9f2e-73841f346a69,Lili474 Hintz995,F,GENERAL PRACTICE,175 DWIGHT RD,LONGMEADOW,MA,01106-1767,42.047565000000006,-72.57113000000001,49
61097903-119a-3c12-ad15-8f87b6e2758f,128846fb-8f17-39ca-9bc6-f65e0d3aa34e,Carolyn322 Cremin516,F,GENERAL PRACTICE,385 BROADWAY,REVERE,MA,02151-3059,42.421005,-70.99036,128
038faeac-168a-3988-9902-1edc8435f491,060d4631-3566-3d04-9205-2827b0f87c2e,Hilary419 Herman763,F,OPHTHALMOLOGY,111 EVERETT AVE,CHELSEA,MA,02150-2380,42.396824,-71.031348,0
35914146-08c9-3ce7-8fbb-f092f75c28a9,060d4631-3566-3d04-9205-2827b0f87c2e,Mose244 D'Amore443,M,OPHTHALMOLOGY,111 EVERETT AVE,CHELSEA,MA,02150-2380,42.396824,-71.031348,0
6b2d84f4-2b3f-3f89-9f25-a678ebe3ab3d,060d4631-3566-3d04-9205-2827b0f87c2e,Hilary419 Herman763,F,GENERAL PRACTICE,111 EVERETT AVE,CHELSEA,MA,02150-2380,42.396824,-71.031348,51
829e4393-27c4-3565-aa63-1cf0c1fc7bf3,f14c80d1-186a-3f01-b86c-4c3d4c10b387,Malcolm243 McGlynn426,M,OPTOMETRY,174 BROADWAY,SOMERVILLE,MA,02145-3129,42.390445,-71.101033,0
7b6bc159-8fc3-3433-9e02-326bed49b0de,f14c80d1-186a-3f01-b86c-4c3d4c10b387,Sydney660 Jakubowski832,M,OPTOMETRY,174 BROADWAY,SOMERVILLE,MA,02145-3129,42.390445,-71.101033,0
249df3bb-1bc2-30ac-ad8a-8998bbd194a7,f14c80d1-186a-3f01-b86c-4c3d4c10b387,Malcolm243 McGlynn426,M,GENERAL PRACTICE,174 BROADWAY,SOMERVILLE,MA,02145-3129,42.390445,-71.101033,40
3008b035-804b-3d2d-85c2-43fd7af2d934,d1181f0b-0379-35b5-9e7e-8abdf60f800b,Su690 Hagenes547,F,GENERAL PRACTICE,125 PARKER HILL AVE,BOSTON,MA,02120-2850,42.338551,-71.018253,48
607a5fc8-c8e1-30a2-b7e3-75185d78af25,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Jana258 Bechtelar572,F,NURSE PRACTITIONER,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
e1aacce7-a706-38a7-bfec-26a9fe078083,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Haley279 Stroman228,F,NURSE PRACTITIONER,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
f886de0d-ec7a-36f2-bb73-aace1480d06a,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Jana258 Bechtelar572,F,CARDIAC SURGERY,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
9cd2113c-84e7-3bf4-9b5c-5c9f1387c7ed,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Yolanda648 Valles311,F,CARDIAC SURGERY,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
6e377046-fb10-359a-ae43-bd7f312994e6,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Jana258 Bechtelar572,F,OBSTETRICS/GYNECOLOGY,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
a48af89c-8862-3eb4-bedc-249b7ab12ad2,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Sherman440 Stroman228,M,OBSTETRICS/GYNECOLOGY,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
b7163d8b-6935-376a-9500-c5a0b3f76678,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Jana258 Bechtelar572,F,GENERAL PRACTICE,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,52
7d00d044-65fe-3242-beaa-e17dfa7bfd7e,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Lonnie913 Bechtelar572,M,INTERNAL MEDICINE,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
831c2c5d-ee3e-3a78-8fdf-bdfd4dc286d8,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Haley279 Stroman228,F,INTERNAL MEDICINE,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
01b6ce58-5509-3b14-9f99-7d0612a39525,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Royal919 Jerde200,M,INTERNAL MEDICINE,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
c14a483a-0825-3b7a-80e0-20f379e3c6b5,4a9de4a4-b2ea-30db-a41a-cfe4831650d7,Lillian593 Feeney44,F,INTERNAL MEDICINE,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,0
fc5bd372-f3e4-3f07-a71a-3431bb3d8400,bdd22eca-f670-301a-816f-d7496f9a4f86,Cristina921 Schimmel440,F,OPTOMETRY,216 MAIN ST,OXFORD,MA,01540-3310,42.12826,-71.8671,0
0a32796b-874a-3d64-a7fc-00b6f13d2ac5,bdd22eca-f670-301a-816f-d7496f9a4f86,Willy639 Schimmel440,M,GENERAL PRACTICE,216 MAIN ST,OXFORD,MA,01540-3310,42.12826,-71.8671,78
61df7cee-17d5-3040-b9c0-0edeec2186d0,54f6fc59-7709-310f-9249-1e92d0464b00,Alanna27 Huel628,F,GENERAL PRACTICE,21 MAIN ST,NORTH READING,MA,01864-2270,42.578222,-71.084398,19
c0151056-e82e-3ef6-802d-2f11bdd531d3,479194e3-fa3f-3322-8fe6-815ad4a6b220,Gail741 Swift555,F,CHIROPRACTIC,9 ACTON RD,CHELMSFORD,MA,01824-3411,42.597055,-71.3697,0
87562ae0-1a55-3e90-9153-98103538c65c,479194e3-fa3f-3322-8fe6-815ad4a6b220,Lavern240 Pouros728,M,CHIROPRACTIC,9 ACTON RD,CHELMSFORD,MA,01824-3411,42.597055,-71.3697,0
74a12d0d-658a-338b-ba06-133e37d3f56b,479194e3-fa3f-3322-8fe6-815ad4a6b220,Erick204 Swift555,M,GENERAL PRACTICE,9 ACTON RD,CHELMSFORD,MA,01824-3411,42.597055,-71.3697,50
259c97ae-b68b-3c68-896c-5b0d1e5d3e0c,767f35fc-f953-37d6-8849-c5f75ce86142,Marvel321 Kertzmann286,F,GENERAL PRACTICE,62 BROWN ST,HAVERHILL,MA,01830-6790,42.782945,-71.087436,39
13056170-2f1d-3fb9-a16b-8d41a65c5668,100b141b-3f51-3916-97e3-c6a74f0eda16,Bernie827 Parisian75,M,CHIROPRACTIC,194 S MAIN ST,WEST BRIDGEWATER,MA,02379-1770,42.021617,-71.026717,0
8bf683b2-28d7-3031-b947-16b36c96a242,100b141b-3f51-3916-97e3-c6a74f0eda16,Bernie827 Parisian75,M,GENERAL PRACTICE,194 S MAIN ST,WEST BRIDGEWATER,MA,02379-1770,42.021617,-71.026717,64
c9956f3c-0bb9-32b2-a616-21829c0021b6,87bdf820-126a-3418-8c78-a818ad31027e,Audra143 Romaguera67,F,GENERAL PRACTICE,555 TURNPIKE ST,NORTH ANDOVER,MA,01845-5935,42.673909,-71.091334,42
0edc5975-e6f1-3b7f-871a-9364a8fa6e5a,6732396b-4891-3ca3-89c9-bc55cf462878,Nadene309 Moen819,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),305 MASSACHUSETTS AVE,ARLINGTON,MA,02474-8310,42.418721999999995,-71.163912,0
152977c4-70c1-3715-aeee-210a0b5e22a5,6732396b-4891-3ca3-89c9-bc55cf462878,Trent525 Moen819,M,GENERAL PRACTICE,305 MASSACHUSETTS AVE,ARLINGTON,MA,02474-8310,42.418721999999995,-71.163912,26
c9161f00-c965-3a26-be06-888a885e3eca,74bcc230-395e-36d3-8496-5d7eac94f677,Marguerita493 Grimes165,F,CHIROPRACTIC,3 BALDWIN GREEN CMN,WOBURN,MA,01801-1870,42.488769,-71.154438,0
14927e96-b9e5-3229-b526-5f24de2ec285,74bcc230-395e-36d3-8496-5d7eac94f677,Loris321 Buckridge80,F,CHIROPRACTIC,3 BALDWIN GREEN CMN,WOBURN,MA,01801-1870,42.488769,-71.154438,0
cf118c51-f8bd-3c88-8156-8f14ba93d59d,74bcc230-395e-36d3-8496-5d7eac94f677,Marguerita493 Grimes165,F,GENERAL PRACTICE,3 BALDWIN GREEN CMN,WOBURN,MA,01801-1870,42.488769,-71.154438,36
24e719e2-170e-3805-a986-526b5badb6e2,71563592-b688-3ac0-8f7c-58f804689ece,Simon598 Toy286,M,PHYSICAL THERAPY,719 MAIN ST,OSTERVILLE,MA,02655-1903,41.662727,-70.357208,0
987e69c7-85d4-38ea-99ca-8da8cbf5d247,71563592-b688-3ac0-8f7c-58f804689ece,Aracelis412 Toy286,F,GENERAL PRACTICE,719 MAIN ST,OSTERVILLE,MA,02655-1903,41.662727,-70.357208,51
43bf01c9-12c2-3d87-b447-4d51be08c53e,c2d06e8d-9244-32d8-a3f4-7a9a3174e833,Elizbeth263 Fay398,F,PHYSICAL THERAPY,300 OAK ST,PEMBROKE,MA,02359-1960,42.067803999999995,-70.805713,0
02fa9d1f-e0ea-3c5d-a41d-0af52bf24f79,c2d06e8d-9244-32d8-a3f4-7a9a3174e833,Galen747 Beahan375,M,PHYSICAL THERAPY,300 OAK ST,PEMBROKE,MA,02359-1960,42.067803999999995,-70.805713,0
7d454094-1e75-3a61-a276-d34a21ac2205,c2d06e8d-9244-32d8-a3f4-7a9a3174e833,Broderick767 Fay398,M,GENERAL PRACTICE,300 OAK ST,PEMBROKE,MA,02359-1960,42.067803999999995,-70.805713,74
7b6b2698-09dc-329c-9671-8742c5f48062,2cfd240e-3280-34b6-96cc-daf60ad5d14f,Donnell534 Heaney114,M,GENERAL PRACTICE,21 E MAIN ST,AVON,MA,02322-1413,42.132461,-71.054013,118
a2dd2743-1139-3309-958b-f7a9ac746446,2cfd240e-3280-34b6-96cc-daf60ad5d14f,Donnell534 Heaney114,M,INTERNAL MEDICINE,21 E MAIN ST,AVON,MA,02322-1413,42.132461,-71.054013,0
e57cd603-03c5-3639-abc3-10ad4c40c32a,ec4d78b1-5947-3274-ab29-1a733fa41970,Reinaldo138 Schowalter414,M,PODIATRY,45 LYMAN ST,WESTBORO,MA,01581-2657,42.267441,-71.617492,0
